start	end	text
4801920	4803920	что когда букмекерская компания
4803920	4805920	получает лицензию и
4805920	4807920	выходит на какой-то новый рынок,
4807920	4809920	они хотят, конечно же, привлечь
4809920	4811920	пользователей от других
4811920	4813920	букмекерских компаний, которые уже
4813920	4815920	на этом рынке существуют.
4815920	4817920	Здесь можно видеть огромные,
4817920	4819920	действительно большие акции.
4819920	4821920	По моему мнению, самым большим,
4821920	4823920	самым рекордсменом была
4823920	4825920	букмекерская компания William Hill,
4825920	4827920	которая давала
4827920	4829920	2021 доллар
4829920	4831920	за регистрацию
4831920	4833920	нового аккаунта.
4833920	4835920	То есть довольно-таки неплохая сумма,
4835920	4837920	если вы понимаете, как это правильно
4837920	4839920	масштабировать.
4839920	4841920	Но, в частности, хотелось бы
4841920	4843920	упомянуть о том, что компании
4843920	4845920	в данном случае не преследуют цель
4845920	4847920	вашей деанонимизации
4847920	4849920	и так далее. Они, к сожалению,
4849920	4851920	должны подчиняться местным законам.
4851920	4853920	И если есть штат,
4853920	4855920	в котором они получают,
4855920	4857920	получили лицензию,
4857920	4859920	и есть штаты, в которых их деятельность
4859920	4861920	не лицензирована, то в случае,
4861920	4863920	если они будут предоставлять свои
4863920	4865920	услуги в штатах, в которых их деятельность
4865920	4867920	не лицензирована,
4867920	4869920	они будут нарушать федеральный закон.
4869920	4871920	А, соответственно, к ним
4871920	4873920	будут применены санкции,
4873920	4875920	судебные расследования и так далее,
4875920	4877920	в общем, огромнейший, огромнейший
4877920	4879920	геморрой.
4879920	4881920	И для того, чтобы спастись от этого
4881920	4883920	геморроя, компании используют
4883920	4885920	различного рода решения.
4885920	4887920	Есть два самых популярных
4887920	4889920	решения на рынке. Решение
4889920	4891920	XPoint, менее популярное,
4891920	4893920	и решение GeoGuard
4893920	4895920	от компании GeoComply, которое является
4895920	4897920	самым популярным. Решение
4897920	4899920	GeoGuard позволяет использовать
4899920	4901920	целый стек проверок,
4901920	4903920	проверок на предмет
4903920	4905920	самого IP-адреса
4905920	4907920	проверок на использование VPN или
4907920	4909920	прокси, проверок на предмет
4909920	4911920	использования сетевых аномалий
4911920	4913920	в настройках ПК
4913920	4915920	пользователя, на предмет
4915920	4917920	манипуляций с DNS,
4917920	4919920	на предмет манипуляций
4919920	4921920	с скрытыми прокси,
4921920	4923920	то есть когда, например,
4923920	4925920	компьютер используется в качестве
4925920	4927920	части ботнета, например.
4927920	4929920	И также, конечно же, стоит
4929920	4931920	упомянуть, что они проверяют еще
4931920	4933920	и нашу
4933920	4935920	операционную систему. Но об этом немного
4935920	4937920	позже, когда мы перейдем в раздел
4937920	4939920	детектора виртуальных машин.
4939920	4941920	И по факту система GeoGuard
4941920	4943920	имеет три основные
4943920	4945920	состояния.
4945920	4947920	Состояние разрешить, состояние
4947920	4949920	запретить и состояние
4949920	4951920	перенаправить. Состояние
4951920	4953920	перенаправить вызывает наиболее
4953920	4955920	количество вопросов, поскольку состояние
4955920	4957920	перенаправить встречается очень редко.
4957920	4959920	И в основном оно направлено
4959920	4961920	на взаимодействие с
4961920	4963920	службой поддержки.
4963920	4965920	Но, что интересно, вот
4965920	4967920	в системе GeoGuard
4967920	4969920	она отличается от всех остальных,
4969920	4971920	потому что она тебя проверяет не
4971920	4973920	просто, когда ты зашел в момент
4973920	4975920	критических действий. То есть
4975920	4977920	критические действия какие у нас есть?
4977920	4979920	Это логин, это, например,
4979920	4981920	восстановление пароля,
4981920	4983920	это
4983920	4985920	депозит или же
4985920	4987920	вывод депозита. Вот это критические действия.
4987920	4989920	Во время всех остальных
4989920	4991920	действий система антифрода в основном
4991920	4993920	бездействует, потому что им нет смысла
4993920	4995920	напрягаться. Но, когда
4995920	4997920	у тебя запущен GeoGuard,
4997920	4999920	то он запущен у тебя и активен
4999920	5001920	все время твоей активности
5001920	5003920	на компьютере. То есть,
5003920	5005920	иными словами, он проверяет еще
5005920	5007920	и твой онлайн. Прикольно,
5007920	5009920	правда? И
5009920	5011920	он может заблокировать тебя
5011920	5013920	в любой момент, если его
5013920	5015920	машинное обучение или же модели,
5015920	5017920	которым он научился, будут
5017920	5019920	выявят в тебе что-то подозрительное.
5019920	5021920	Поэтому очень часто,
5021920	5023920	работая с GeoGuard,
5023920	5025920	существует такая тенденция, что
5025920	5027920	пользователь
5027920	5029920	получает одобрение,
5029920	5031920	создает свой аккаунт, например,
5031920	5033920	все классно, но потом через некоторое
5033920	5035920	время он получает бан.
5035920	5037920	И он не понимает, по какой причине это
5037920	5039920	произошло. А причин может быть здесь на самом
5039920	5041920	деле огромное количество. Начиная
5041920	5043920	от того, что у него прокси мог упасть
5043920	5045920	и просочиться его реальный
5045920	5047920	IP-адрес, и заканчивая тем, что
5047920	5049920	системе кажется, что ты слишком
5049920	5051920	направлен
5051920	5053920	на работу с ней.
5053920	5055920	А вот здесь интересная такая опция есть
5055920	5057920	хотел бы про нее рассказать.
5057920	5059920	Дело в том, что
5059920	5061920	букмекерские компании
5061920	5063920	они заинтересованы не только
5063920	5065920	в предоставлении услуг
5065920	5067920	для того, чтобы получать деньги, но они
5067920	5069920	заинтересованы в том, чтобы эти деньги сохранить.
5069920	5071920	А соответственно,
5071920	5073920	они придумали в данном случае
5073920	5075920	с GeoGuard бороться с мультиаккаунтингом
5075920	5077920	следующим образом.
5077920	5079920	Ведь, казалось бы, можно взять
5079920	5081920	с этими знаниями, которыми мы обладаем,
5081920	5083920	поехать в Нью-Джерси,
5083920	5085920	покупать ноутбуки, выполнять все
5085920	5087920	что нам необходимо и
5087920	5089920	фактически жить себе хорошо.
5089920	5091920	Система так подумала
5091920	5093920	и сделали они следующее.
5093920	5095920	Теперь, помимо всего прочего,
5095920	5097920	необходимо еще
5097920	5099920	и соблюдать онлайн.
5099920	5101920	То есть, когда мы устанавливаем,
5101920	5103920	когда мы заходим на веб-ресурс,
5103920	5105920	который работает с GeoGuard,
5105920	5107920	мы загружаем программное обеспечение,
5107920	5109920	устанавливаем его на наш ПК,
5109920	5111920	и затем это программное обеспечение
5111920	5113920	висит у нас в трее.
5113920	5115920	Работаем мы с веб-ресурсом, не работаем
5115920	5117920	оно висит в трее.
5117920	5119920	Да, конечно же, мы можем его закрыть, отключить,
5119920	5121920	но система
5121920	5123920	также будет это регистрировать.
5123920	5125920	И, соответственно, она
5125920	5127920	задастся вопросом, а почему это
5127920	5129920	данный человек
5129920	5131920	использует компьютер
5131920	5133920	только лишь, когда заходит
5133920	5135920	на веб-ресурс наш.
5135920	5137920	Это подозрительно. И, соответственно,
5137920	5139920	выдаст либо перенаправление,
5139920	5141920	либо же запретит
5141920	5143920	данному пользователю
5143920	5145920	использовать тот или иной
5145920	5147920	веб-ресурс, например, букмекерскую компанию.
5147920	5149920	И вот таких вот методик
5149920	5151920	очень простых, но тем не менее
5151920	5153920	действенных довольно большое
5153920	5155920	количество в стеке GeoGuard.
5155920	5157920	И
5157920	5159920	популярность данного программного обеспечения
5159920	5161920	заключается в том, что фактически
5161920	5163920	очень мало пользователей
5163920	5165920	в мире могут его
5165920	5167920	обойти, и обойти самое главное грамотно.
5167920	5169920	Высокая точность обнаружения,
5169920	5171920	минимизация ошибок
5171920	5173920	в блокировках, полный
5173920	5175920	доступ к системе и
5175920	5177920	великолепная система идентификации
5177920	5179920	именно самой машины
5179920	5181920	в комбинации с адаптивным
5181920	5183920	обучением угрозам
5183920	5185920	является действительно
5185920	5187920	топом на рынке.
5187920	5189920	Если брать системы
5189920	5191920	локального антифроида, то есть с помощью
5191920	5193920	локального программного обеспечения,
5193920	5195920	то я бы однозначно выделил данную
5195920	5197920	систему как топовую. Лучше
5197920	5199920	всех остальных. Потому что даже
5199920	5201920	тот же XPoint, он, к сожалению,
5201920	5203920	ну или к счастью нашему, конечно же,
5203920	5205920	он не дотягивает. Не дотягивает,
5205920	5207920	дотягивает до функционала Geoguard'а
5207920	5209920	и, возможно, у них
5209920	5211920	не слишком развита система машинного
5211920	5213920	обучения, кто знает.
5213920	5215920	Но, тем не менее,
5215920	5217920	такая
5217920	5219920	такая тенденция есть.
5219920	5221920	Если брать
5221920	5223920	WebStack,
5223920	5225920	то есть именно антифроид
5225920	5227920	системы, доступные только лишь в браузере,
5227920	5229920	однозначным лидером я бы, конечно же,
5229920	5231920	выделил Threat Matrix.
5231920	5233920	Threat Matrix является топом
5233920	5235920	именно в деанонимизации пользователей,
5235920	5237920	хотя вот Akamai наступает ему на
5237920	5239920	пятки. Ну а
5239920	5241920	в локальном программном обеспечении равных
5241920	5243920	Geoguard'у нет.
5243920	5245920	При проведении реверса
5245920	5247920	я нашел более
5247920	5249920	220 параметров,
5249920	5251920	которые считываются с
5251920	5253920	ПК-пользователя. И что интересно,
5253920	5255920	2021 год
5255920	5257920	мы работали с Geoguard'ом
5257920	5259920	версии 3.1.13.
5259920	5261920	2026 год, 5 лет
5261920	5263920	прошло, мы работаем с версией
5263920	5265920	3.1.13.
5265920	5267920	Ни единого обновления за это время.
5267920	5269920	Классно, правда? А ведь по факту
5269920	5271920	даже и обновлять нечего. Все информация,
5271920	5273920	которая считывалась изначально, еще там
5273920	5275920	5 лет назад, 6 лет назад, она
5275920	5277920	считывается и сейчас, просто лишь
5277920	5279920	изменилась методика ее
5279920	5281920	обработки на стороне бэкэнда.
5281920	5283920	Невероятно классное решение.
5283920	5285920	Ну а по факту, если мы возьмем
5285920	5287920	сейчас все методики, которые
5287920	5289920	я сегодня вам
5289920	5291920	рассказал, то Geoguard
5291920	5293920	использует полностью все, кроме
5293920	5295920	Akamai
5295920	5297920	и
5297920	5299920	Bluetooth. Все остальные
5299920	5301920	методики используются для
5301920	5303920	определения геолокации
5303920	5305920	пользователя. Вот я их выделил
5305920	5307920	в отдельной схеме.
5307920	5309920	И конечно же, самыми
5309920	5311920	сложными методиками для работы,
5311920	5313920	самыми сложными методиками подмены
5313920	5315920	являются именно физические.
5315920	5317920	Физические, такие как
5317920	5319920	GPS и Wi-Fi триангуляция.
5319920	5321920	Вот это самые важные,
5321920	5323920	самые сложные системы для подмены.
5323920	5325920	Потому что даже тот же самый Bluetooth
5325920	5327920	подменить, даже если бы его использовали,
5327920	5329920	подменить по факту это всего-навсего пара
5329920	5331920	пустяков. Поэтому,
5331920	5333920	проведя, скажем так,
5333920	5335920	подведя небольшой
5335920	5337920	итог,
5337920	5339920	самыми простыми
5339920	5341920	методиками, которые не являются
5341920	5343920	надежными, это методики
5343920	5345920	геолокации с помощью IP-адреса,
5345920	5347920	DNS, Traceroute, Windows
5347920	5349920	Update, Chromecast и
5349920	5351920	Bluetooth. Элементарно
5351920	5353920	простые, ничего сложного.
5353920	5355920	Уже более сложные, но тем не менее
5355920	5357920	легко поддающиеся
5357920	5359920	все равно к подмене, если о них знать,
5359920	5361920	это системы Interface Ping и
5361920	5363920	Akamai PingPong.
5363920	5365920	Всего-навсего один сервер в США
5365920	5367920	решает полностью
5367920	5369920	весь этот стек проблем.
5369920	5371920	Ну и высокая сложность подмены
5371920	5373920	это GPS,
5373920	5375920	Wi-Fi триангуляция и
5375920	5377920	полный комплекс методик
5377920	5379920	GeoGuard. Давайте мы сейчас
5379920	5381920	рассмотрим, каким образом
5381920	5383920	есть возможность подменить
5383920	5385920	использование Wi-Fi сети,
5385920	5387920	потому что, как я и говорил
5387920	5389920	в начале нашего вебинара, мы по каждому
5389920	5391920	из пунктов прошлись, как подменить,
5391920	5393920	надо, соответственно, то же самое
5393920	5395920	сообщить еще и по
5395920	5397920	Wi-Fi.
5397920	5399920	Сразу скажу, что следующие
5399920	5401920	фотографии являются
5401920	5403920	нереальными,
5403920	5405920	они нарисованы нейросетью,
5405920	5407920	но в их основе абсолютно
5407920	5409920	реальные кейсы, которые были
5409920	5411920	придуманы некоторыми пользователями
5411920	5413920	и давайте
5413920	5415920	их рассмотрим.
5415920	5417920	Подмена Wi-Fi,
5417920	5419920	подмена Wi-Fi триангуляции, Wi-Fi данных
5419920	5421920	может строиться на абсолютно
5421920	5423920	различных методиках. Самая
5423920	5425920	простая, самая, я бы сказал,
5425920	5427920	наверное, первая методика, которая
5427920	5429920	появилась, это
5429920	5431920	роутеры Mikrotik.
5431920	5433920	Почему именно Mikrotik? Потому что
5433920	5435920	самая дешевая модель роутера позволяет
5435920	5437920	изменить MAC-адрес
5437920	5439920	беспроводной сети. И даже
5439920	5441920	в далеком 2021 году
5441920	5443920	я тоже пользователям советовал
5443920	5445920	использовать Mikrotik
5445920	5447920	для того, чтобы эмулировать
5447920	5449920	окружающие Wi-Fi сети.
5449920	5451920	Так вот, роутеры
5451920	5453920	Mikrotik, каждый из них будет
5453920	5455920	представлять из себя
5455920	5457920	внешнюю Wi-Fi сеть.
5457920	5459920	А данные тогда, на тот момент,
5459920	5461920	на момент 2021 года, мы брали
5461920	5463920	в открытом источнике Wiggle.net,
5463920	5465920	но после жалобы компании
5465920	5467920	Geocomply они закрыли
5467920	5469920	доступ к источникам даже
5469920	5471920	для незарегистрированных пользователей.
5471920	5473920	Таким образом, хотели побороться.
5473920	5475920	Но у них ничего не вышло.
5475920	5477920	Как, впрочем, и у нас затем,
5477920	5479920	через полгода.
5479920	5481920	Так вот, когда мы
5481920	5483920	имеем у себя
5483920	5485920	арсенал из роутеров,
5485920	5487920	каждый из которых является источником сигнала,
5487920	5489920	то есть проблема.
5489920	5491920	Проблема заключается в том, что
5491920	5493920	урбанизация нашей планеты идет
5493920	5495920	невероятными темпами. И, к сожалению,
5495920	5497920	мы в большинстве своем
5497920	5499920	находимся в мегаполисах,
5499920	5501920	в которых есть огромное количество
5501920	5503920	окружающих Wi-Fi сигналов.
5503920	5505920	И какая-то
5505920	5507920	светлая голова придумала,
5507920	5509920	что необходимо использовать
5509920	5511920	так называемый Jammer.
5511920	5513920	Jammer, то есть глушилка по-простому,
5513920	5515920	которая позволит
5515920	5517920	заглушить окружающие
5517920	5519920	Wi-Fi сети, но благодаря тому,
5519920	5521920	что роутеры наши эмулируемые
5521920	5523920	будут находиться близко к источнику
5523920	5525920	принятия сигнала,
5525920	5527920	то есть роутеры раздают сигнал,
5527920	5529920	а источник принятия сигнала
5529920	5531920	Wi-Fi свисток, условно говоря.
5531920	5533920	Здесь он изображен посредине,
5533920	5535920	вот эта коробка.
5535920	5537920	На них Jammer не будет действовать,
5537920	5539920	его силы не хватит, а, соответственно,
5539920	5541920	внешние сети будут заглушены.
5541920	5543920	Ну, методика,
5543920	5545920	скажем так, так себе, скажу.
5545920	5547920	Почему? Потому что, во-первых,
5547920	5549920	очень неудобно, конечно же, менять
5549920	5551920	постоянно вручную информацию
5551920	5553920	о Wi-Fi сетях в этом роутере,
5553920	5555920	в этих роутерах,
5555920	5557920	находить ее, коррелировать,
5557920	5559920	опять же. Но и
5559920	5561920	Wi-Fi Jammer очень часто
5561920	5563920	любят отключаться и
5563920	5565920	дают определенный сбой.
5565920	5567920	Сбой какого рода?
5567920	5569920	Такого, что может просочиться
5569920	5571920	какая-то внешняя сеть.
5571920	5573920	И, соответственно, ваша любимая
5573920	5575920	вьетнамская сеть, к которой вы подключаетесь,
5575920	5577920	или сеть вашего соседа,
5577920	5579920	который максимально увеличил
5579920	5581920	ее мощность для того, чтобы
5581920	5583920	у него даже в гараже порнхаб ловил,
5583920	5585920	может сделать вам
5585920	5587920	очень большую проблему,
5587920	5589920	и ваш аккаунт попадет в бан.
5589920	5591920	Ну, а также еще, помимо всего прочего,
5591920	5593920	пользователи очень часто забывают,
5593920	5595920	что кроме видимых сетей,
5595920	5597920	есть еще скрытые сети,
5597920	5599920	у которых тоже может быть сильный сигнал,
5599920	5601920	и то, что вы не видите этих сетей
5601920	5603920	в своем окошке Windows
5603920	5605920	для подключения, абсолютно не
5605920	5607920	означает, что этих сетей нет.
5607920	5609920	И, в частности, также здесь хотелось бы
5609920	5611920	еще отметить такой важный момент.
5611920	5613920	Дело в том, что
5613920	5615920	если пользователь не живет
5615920	5617920	в каком-то крупном мегаполисе,
5617920	5619920	он может подумать, что
5619920	5621920	отключив Wi-Fi просто у себя дома,
5621920	5623920	все будет классно.
5623920	5625920	Но, по факту,
5625920	5627920	операционная система Windows
5627920	5629920	видит намного больше Wi-Fi сетей,
5629920	5631920	чем видите вы.
5631920	5633920	И она показывает вам лишь те сети,
5633920	5635920	к которым возможно подключение.
5635920	5637920	А по факту,
5637920	5639920	у вас, условно говоря, есть 5 сетей,
5639920	5641920	к которым вы можете подключиться
5641920	5643920	по решению операционной системы Windows.
5643920	5645920	А еще, помимо этого,
5645920	5647920	у вас есть, например, 15 сетей,
5647920	5649920	сигнал которых очень слабый,
5649920	5651920	но тем не менее регистрируется
5651920	5653920	вашим Wi-Fi адаптером.
5653920	5655920	Но Windows считает, что показывать их вам
5655920	5657920	нет смысла, потому что вы все равно
5657920	5659920	к ним не подключитесь.
5659920	5661920	Поэтому изоляция всего-навсего видимых сетей
5661920	5663920	не решает этого вопроса.
5663920	5665920	И для этого придумали вот такую
5665920	5667920	простейшую схему.
5667920	5669920	Но схема не очень хорошая.
5669920	5671920	Почему?
5671920	5673920	Потому что в данном случае,
5673920	5675920	помимо неудобства работы,
5675920	5677920	вы еще и получаете следующее.
5677920	5679920	Ваши все Wi-Fi роутеры
5679920	5681920	находятся рядом
5681920	5683920	с приемником.
5683920	5685920	Такого в реальности быть не может.
5685920	5687920	Никаким образом.
5687920	5689920	Соответственно, в обычной нашей жизни
5689920	5691920	роутеры окружают нас на расстоянии
5691920	5693920	нескольких метров
5693920	5695920	или нескольких десятков метров.
5695920	5697920	За счет этого и происходит
5697920	5699920	процедура триангуляции.
5699920	5701920	А если эти все роутеры
5701920	5703920	будут находиться в одной точке,
5703920	5705920	то это уже аномалия.
5705920	5707920	Такого быть в реальности не может.
5707920	5709920	И эту схему пытались
5709920	5711920	видоизменить.
5711920	5713920	Я покажу, каким образом
5713920	5715920	мы пытались эту схему видоизменить.
5715920	5717920	Для того, чтобы
5717920	5719920	не работать с роутерами
5719920	5721920	и более как-то
5721920	5723920	централизированно управлять,
5723920	5725920	использовали так называемую
5725920	5727920	плату ESP32.
5727920	5729920	Вот она находится на данной
5729920	5731920	картинке слева.
5731920	5733920	Плата ESP32
5733920	5735920	позволяла создавать,
5735920	5737920	если не ошибаюсь,
5737920	5739920	до 64 сетей.
5739920	5741920	То есть производить транслирование
5741920	5743920	этих сетей и подменять
5743920	5745920	расходы.
5745920	5747920	В принципе, все классно,
5747920	5749920	все хорошо.
5749920	5751920	Плюс ко всему, можно было
5751920	5753920	даже отказаться от джаммера
5753920	5755920	и отказаться
5755920	5757920	в пользу, например,
5757920	5759920	какого-нибудь Wi-Fi адаптера,
5759920	5761920	у которого открутить антенну.
5761920	5763920	По факту схема полный кал
5763920	5765920	и работала крайне нестабильно.
5765920	5767920	И ни одного решения, которое
5767920	5769920	более-менее нормально бы
5769920	5771920	смогло работать с этой схемой,
5771920	5773920	поскольку все равно
5773920	5775920	даже с открученной антенной
5775920	5777920	можно работать только лишь,
5777920	5779920	если знаешь один интересный лайфхак.
5779920	5781920	Но люди не все об этом знали,
5781920	5783920	поэтому придумали вот такую
5783920	5785920	вот хрень.
5785920	5787920	Хрень под названием
5787920	5789920	коробка Фарадея.
5789920	5791920	Вообще, производная от клетки Фарадея,
5791920	5793920	но, тем не менее, это конкретно
5793920	5795920	может быть гроб Фарадея,
5795920	5797920	корыта Фарадея.
5797920	5799920	Короче, какая-нибудь херня
5799920	5801920	со словом Фарадей.
5801920	5803920	Кстати, кто не знает,
5803920	5805920	Фарадей это у нас известнейший
5805920	5807920	физик, если не ошибаюсь, английский.
5807920	5809920	Или австралийский.
5809920	5811920	Ну, не суть важна.
5811920	5813920	Так вот, суть заключалась в том,
5813920	5815920	чтобы убрать окружающие
5815920	5817920	Wi-Fi сигналы,
5817920	5819920	благодаря изоляции приемников
5819920	5821920	и передатчиков
5821920	5823920	в одной единой области.
5823920	5825920	То есть в области, например,
5825920	5827920	клетки Фарадея.
5827920	5829920	Клетка Фарадея это экранирующий элемент,
5829920	5831920	который не позволяет сигналам
5831920	5833920	не выходить, соответственно, наружу.
5833920	5835920	Но
5835920	5837920	для создания клетки Фарадея
5837920	5839920	можно применять огромное количество
5839920	5841920	различных методик и
5841920	5843920	суть их одна, просто разные материалы.
5843920	5845920	Краска Фарадея,
5845920	5847920	обои Фарадея,
5847920	5849920	ткань Фарадея,
5849920	5851920	сетка Фарадея,
5851920	5853920	различного рода экранирующие элементы.
5853920	5855920	Так вот,
5855920	5857920	здесь вроде бы
5857920	5859920	все нормально и на практике
5859920	5861920	действительно можно реализовать
5861920	5863920	такую схему, но
5863920	5865920	есть несколько но.
5865920	5867920	Первое но, о котором пользователи,
5867920	5869920	которые не учили физику в школе,
5869920	5871920	забывают, что данную коробку
5871920	5873920	необходимо также еще и заземлить,
5873920	5875920	иначе ни черта это работать не будет.
5875920	5877920	Но, помимо всего прочего, самой
5877920	5879920	большой проблемой заключалась как раз
5879920	5881920	проблема в том, что
5881920	5883920	все источники
5883920	5885920	передачи сигнала
5885920	5887920	будут находиться на расстоянии
5887920	5889920	нескольких сантиметров от источника
5889920	5891920	сигнала, что опять же
5891920	5893920	по факту невозможно
5893920	5895920	в реальных условиях,
5895920	5897920	потому что, как я говорил ранее,
5897920	5899920	несколько десятков метров
5899920	5901920	должно быть между устройствами
5901920	5903920	для того, чтобы правильно
5903920	5905920	эмулировать силу сигнала.
5905920	5907920	А иначе
5907920	5909920	у нас получаются идеальные лабораторные
5909920	5911920	условия.
5911920	5913920	Но есть еще несколько интересных
5913920	5915920	вариантов. Вот эту коробку
5915920	5917920	Фарадея можно было элементарно
5917920	5919920	простым образом заменить всего на
5919920	5921920	один Wi-Fi свисток.
5921920	5923920	Условно говоря, тот же TP-Link,
5923920	5925920	как я нарисовал здесь.
5925920	5927920	У этого TP-Link откручивается антенна,
5927920	5929920	а дальше TP-Link подключается
5929920	5931920	в правильный,
5931920	5933920	мощный USB
5933920	5935920	джаммер.
5935920	5937920	Что такое диммер, прошу прощения?
5937920	5939920	Не джаммер, а диммер.
5939920	5941920	Диммер позволяет регулировать
5941920	5943920	напряжение.
5943920	5945920	И таким образом,
5945920	5947920	чем меньше напряжение
5947920	5949920	вы будете подавать на ваш
5949920	5951920	Wi-Fi свисток,
5951920	5953920	тем меньшее количество сетей
5953920	5955920	он будет обнаруживать.
5955920	5957920	И фактически,
5957920	5959920	благодаря этой простейшей методике
5959920	5961920	вам нахер никакая клетка не нужна,
5961920	5963920	ни коробка,
5963920	5965920	ничего остального.
5965920	5967920	Всего-навсего нужен правильный диммер,
5967920	5969920	который из-за того, что будет расти
5969920	5971920	сила сопротивления, не будет перегреваться.
5971920	5973920	И таким образом
5973920	5975920	можно сократить
5975920	5977920	радиус обнаружения Wi-Fi сетей
5977920	5979920	всего-навсего до 1 метра.
5979920	5981920	Это конкретно то, что проверено на практике.
5981920	5983920	Повторюсь, фотографии
5983920	5985920	сгенерированы нейросетью
5985920	5987920	Nanobanano, но суть
5987920	5989920	фактически одна и та же.
5989920	5991920	Но есть еще
5991920	5993920	очень-очень-очень
5993920	5995920	плохой момент, опять же,
5995920	5997920	в данной системе.
5997920	5999920	И заключается этот плохой момент в том,
5999920	6001920	что опять
6001920	6003920	приходим к лабораторным условиям.
6003920	6005920	И в этих лабораторных
6005920	6007920	условиях всегда будет видно то,
6007920	6009920	что сила сигнала
6009920	6011920	не соответствует
6011920	6013920	тому, что может быть
6013920	6015920	на практике.
6015920	6017920	То есть все сети находятся
6017920	6019920	в одной точке.
6019920	6021920	Фактически так оно и происходит.
6021920	6023920	Поэтому,
6023920	6025920	какие еще есть варианты?
6025920	6027920	Расскажу еще один довольно интересный вариант.
6027920	6029920	Это вариант, когда
6029920	6031920	это тоже люди реализовывали
6031920	6033920	на практике, это так уже
6033920	6035920	истории, скажем так, рассказываем.
6035920	6037920	USB over Ethernet
6037920	6039920	или USB over IP.
6039920	6041920	Люди, которые решили
6041920	6043920	быть очень предприимчивыми,
6043920	6045920	они платили
6045920	6047920	своим знакомым,
6047920	6049920	знакомых знакомых, которые находятся
6049920	6051920	в Нью-Джерси, для того, чтобы
6051920	6053920	те покупали
6053920	6055920	Wi-Fi-свистки и
6055920	6057920	вставляли их в свои ПК, когда
6057920	6059920	запускали вот это программное обеспечение
6059920	6061920	под названием Kernel Pro.
6061920	6063920	И таким образом
6063920	6065920	можно было получить
6065920	6067920	Wi-Fi сети из Нью-Джерси,
6067920	6069920	когда ты находишься в каком-нибудь,
6069920	6071920	например, Биробиджане.
6071920	6073920	И ты действительно, благодаря этому
6073920	6075920	программному обеспечению, ты видишь эти
6075920	6077920	Wi-Fi сети, с небольшим шаманизмом, конечно,
6077920	6079920	но, тем не менее, видишь.
6079920	6081920	Но все эти методики,
6081920	6083920	абсолютно все эти методики, они
6083920	6085920	потерпели крах.
6085920	6087920	Потерпели крах они
6087920	6089920	по нескольким причинам.
6089920	6091920	Причина номер один, про которую
6091920	6093920	я говорил уже заранее,
6093920	6095920	это
6095920	6097920	лабораторные условия и практически
6097920	6099920	они отличаются.
6099920	6101920	То есть то, что вы можете
6101920	6103920	подменить геолокацию, например,
6103920	6105920	и какое-нибудь программное обеспечение
6105920	6107920	покажет, что действительно вы находитесь
6107920	6109920	в Нью-Джерси, абсолютно не лишает
6109920	6111920	вас сетевых аномалий,
6111920	6113920	к которым будет очень претензионно
6113920	6115920	относиться тот же самый Geocomply.
6115920	6117920	Поэтому, поместив
6117920	6119920	все устройства
6119920	6121920	передачи информации
6121920	6123920	и источник получения этой информации
6123920	6125920	в какую-то изолированную область,
6125920	6127920	в лабораторных условиях
6127920	6129920	это сработает. Но не будет
6129920	6131920	работать против того же самого
6131920	6133920	GeoGuard, поскольку в реальной среде
6133920	6135920	вокруг нас
6135920	6137920	роутеры расположены на расстоянии
6137920	6139920	нескольких десятков метров.
6139920	6141920	Плюс, вы включили, например,
6141920	6143920	AirDrop на телефоне, включаете
6143920	6145920	когда-нибудь, ну или что-нибудь подобного плана,
6145920	6147920	у вас появляется
6147920	6149920	скрытая Wi-Fi сеть.
6149920	6151920	Вы подключаетесь к своему
6151920	6153920	телевизору, в некоторых
6153920	6155920	случаях в телевизорах тот же самый
6155920	6157920	Wi-Fi вы можете подключиться, к вашему
6157920	6159920	холодильнику. Ваш сосед,
6159920	6161920	включает какую-нибудь информацию,
6161920	6163920	например. Либо же просто упала
6163920	6165920	сила сигнала, даже потому, что просто
6165920	6167920	кто-то прошел рядом.
6167920	6169920	В вариации есть огромное количество
6169920	6171920	и всегда радиосреда
6171920	6173920	она не является статичной
6173920	6175920	в реальной жизни. То есть она постоянно
6175920	6177920	меняется. И сила сигнала, даже до вашего
6177920	6179920	домашнего роутера, она может
6179920	6181920	меняться тысячу, десять тысяч, сто тысяч
6181920	6183920	раз в течение одного
6183920	6185920	рабочего дня. Соответственно, при
6185920	6187920	считывании данной информации
6187920	6189920	на протяжении
6189920	6191920	очень даже короткого периода
6191920	6193920	времени, на протяжении всего-навсего
6193920	6195920	десяти-двадцати минут, есть
6195920	6197920	возможность получить информацию
6197920	6199920	о том, что сети являются абсолютно
6199920	6201920	стабильными. А соответственно,
6201920	6203920	имеет место быть либо эмуляция,
6203920	6205920	либо же все они находятся
6205920	6207920	в одной точке и таким образом
6207920	6209920	используется какая-либо
6209920	6211920	система подмены
6211920	6213920	геолокации. Поэтому использование
6213920	6215920	вот таких вот материалов, оно
6215920	6217920	конечно хорошо, но опять же повторюсь
6217920	6219920	только лишь в лабораторных условиях.
6219920	6221920	А в реальных условиях необходимо
6221920	6223920	было бы сделать не клетку
6223920	6225920	Фарадея, а необходимо было бы сделать
